unitid,institution,cohort,period,measure,category,geography,denominator_basis,reported_count,population_sum,years,rate_per_1000,rate_status,collection_year,interpretation
190150,Columbia,ivy,2024,housingEnrollment,stalking,residential,enrollment,10,35173,1,0.2843089870070793,available,2025,Reported offenses relative to enrolled population; not victimization probability
190150,Columbia,ivy,2022,residents,stalking,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190150,Columbia,ivy,2023,residents,stalking,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190150,Columbia,ivy,2024,residents,stalking,residential,residents,10,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2022,enrollment,criminal_total,oncampus,enrollment,78,25898,1,3.011815584214997,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,enrollment,criminal_total,oncampus,enrollment,85,26264,1,3.236369174535486,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,enrollment,criminal_total,oncampus,enrollment,65,26793,1,2.42600679281902,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,housingEnrollment,criminal_total,residential,enrollment,60,25898,1,2.316781218626921,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,housingEnrollment,criminal_total,residential,enrollment,53,26264,1,2.0179713676515383,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,housingEnrollment,criminal_total,residential,enrollment,47,26793,1,1.7541895271152914,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,residents,criminal_total,residential,residents,60,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2023,residents,criminal_total,residential,residents,53,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2024,residents,criminal_total,residential,residents,47,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2022,enrollment,rape,oncampus,enrollment,25,25898,1,0.9653255077612171,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,enrollment,rape,oncampus,enrollment,28,26264,1,1.0660980810234542,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,enrollment,rape,oncampus,enrollment,23,26793,1,0.8584331728436532,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,housingEnrollment,rape,residential,enrollment,21,25898,1,0.8108734265194224,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,housingEnrollment,rape,residential,enrollment,25,26264,1,0.951873286628084,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,housingEnrollment,rape,residential,enrollment,21,26793,1,0.7837868099876834,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,residents,rape,residential,residents,21,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2023,residents,rape,residential,residents,25,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2024,residents,rape,residential,residents,21,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2022,enrollment,fondling,oncampus,enrollment,24,25898,1,0.9267124874507684,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,enrollment,fondling,oncampus,enrollment,22,26264,1,0.837648492232714,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,enrollment,fondling,oncampus,enrollment,21,26793,1,0.7837868099876834,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,housingEnrollment,fondling,residential,enrollment,22,25898,1,0.8494864468298711,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,housingEnrollment,fondling,residential,enrollment,6,26264,1,0.22844958879074018,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,housingEnrollment,fondling,residential,enrollment,11,26793,1,0.41055499570783416,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,residents,fondling,residential,residents,22,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2023,residents,fondling,residential,residents,6,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2024,residents,fondling,residential,residents,11,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2022,enrollment,incest,oncampus,enrollment,0,25898,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,enrollment,incest,oncampus,enrollment,0,26264,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,enrollment,incest,oncampus,enrollment,0,26793,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,housingEnrollment,incest,residential,enrollment,0,25898,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,housingEnrollment,incest,residential,enrollment,0,26264,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,housingEnrollment,incest,residential,enrollment,0,26793,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,residents,incest,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2023,residents,incest,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2024,residents,incest,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2022,enrollment,statutory_rape,oncampus,enrollment,0,25898,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,enrollment,statutory_rape,oncampus,enrollment,0,26264,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,enrollment,statutory_rape,oncampus,enrollment,0,26793,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,housingEnrollment,statutory_rape,residential,enrollment,0,25898,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,housingEnrollment,statutory_rape,residential,enrollment,0,26264,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,housingEnrollment,statutory_rape,residential,enrollment,0,26793,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,residents,statutory_rape,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2023,residents,statutory_rape,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2024,residents,statutory_rape,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
190415,Cornell,ivy,2022,enrollment,murder,oncampus,enrollment,0,25898,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,enrollment,murder,oncampus,enrollment,0,26264,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,enrollment,murder,oncampus,enrollment,0,26793,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2022,housingEnrollment,murder,residential,enrollment,0,25898,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2023,housingEnrollment,murder,residential,enrollment,0,26264,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
190415,Cornell,ivy,2024,housingEnrollment,murder,residential,enrollment,0,26793,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
