unitid,institution,cohort,period,measure,category,geography,denominator_basis,reported_count,population_sum,years,rate_per_1000,rate_status,collection_year,interpretation
122409,San Diego State,public,pooled,residents,arson,residential,residents,,24386,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
122409,San Diego State,public,pooled,enrollment,domestic_violence,oncampus,enrollment,16,117780,3,0.1358464934623875,available,2025,Reported offenses relative to enrolled population; not victimization probability
122409,San Diego State,public,pooled,housingEnrollment,domestic_violence,residential,enrollment,,117780,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
122409,San Diego State,public,pooled,residents,domestic_violence,residential,residents,,24386,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
122409,San Diego State,public,pooled,enrollment,dating_violence,oncampus,enrollment,0,117780,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
122409,San Diego State,public,pooled,housingEnrollment,dating_violence,residential,enrollment,,117780,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
122409,San Diego State,public,pooled,residents,dating_violence,residential,residents,,24386,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
122409,San Diego State,public,pooled,enrollment,stalking,oncampus,enrollment,2,117780,3,0.016980811682798438,available,2025,Reported offenses relative to enrolled population; not victimization probability
122409,San Diego State,public,pooled,housingEnrollment,stalking,residential,enrollment,,117780,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
122409,San Diego State,public,pooled,residents,stalking,residential,residents,,24386,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,criminal_total,oncampus,enrollment,848,55354,3,15.319579434187231,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,criminal_total,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,criminal_total,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,rape,oncampus,enrollment,91,55354,3,1.6439643024894317,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,rape,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,rape,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,fondling,oncampus,enrollment,72,55354,3,1.3007190085630669,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,fondling,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,fondling,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,incest,oncampus,enrollment,0,55354,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,incest,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,incest,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,statutory_rape,oncampus,enrollment,5,55354,3,0.09032770892799075,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,statutory_rape,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,statutory_rape,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,murder,oncampus,enrollment,0,55354,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,murder,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,murder,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,negligent_manslaughter,oncampus,enrollment,0,55354,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,negligent_manslaughter,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,negligent_manslaughter,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,robbery,oncampus,enrollment,9,55354,3,0.16258987607038336,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,robbery,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,robbery,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,aggravated_assault,oncampus,enrollment,64,55354,3,1.1561946742782816,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,aggravated_assault,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,aggravated_assault,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,burglary,oncampus,enrollment,84,55354,3,1.5175055099902446,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,burglary,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,burglary,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,motor_vehicle_theft,oncampus,enrollment,520,55354,3,9.394081728511038,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,motor_vehicle_theft,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,motor_vehicle_theft,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,arson,oncampus,enrollment,3,55354,3,0.05419662535679445,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,arson,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,residents,arson,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
243744,Stanford,private,pooled,enrollment,domestic_violence,oncampus,enrollment,81,55354,3,1.46330888463345,available,2025,Reported offenses relative to enrolled population; not victimization probability
243744,Stanford,private,pooled,housingEnrollment,domestic_violence,residential,enrollment,,55354,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
