station,date,temp_high_f,baseline_p90_f,baseline_p95_f,exceeds_p90,three_consecutive_days_p90,exceeds_p95,three_consecutive_days_p95
USC00040983,2022-02-22,62.06,111.02,113.0,,,,
USC00040983,2022-02-23,57.02,111.02,113.0,,,,
USC00040983,2022-02-24,57.92,111.02,113.0,,,,
USC00040983,2022-02-25,68.0,111.02,113.0,,,,
USC00040983,2022-02-26,66.92,111.02,113.0,,,,
USC00040983,2022-02-27,71.06,111.02,113.0,,,,
USC00040983,2022-02-28,78.98,111.02,113.0,,,,
USC00040983,2022-03-01,,111.02,113.0,,,,
USC00040983,2022-03-02,87.98,111.02,113.0,,,,
USC00040983,2022-03-03,82.94,111.02,113.0,,,,
USC00040983,2022-03-04,75.92,111.02,113.0,,,,
USC00040983,2022-03-05,,111.02,113.0,,,,
USC00040983,2022-03-06,66.92,111.02,113.0,,,,
USC00040983,2022-03-07,69.08,111.02,113.0,,,,
USC00040983,2022-03-08,69.08,111.02,113.0,,,,
USC00040983,2022-03-09,75.92,111.02,113.0,,,,
USC00040983,2022-03-10,73.04,111.02,113.0,,,,
USC00040983,2022-03-11,69.98,111.02,113.0,,,,
USC00040983,2022-03-12,77.0,111.02,113.0,,,,
USC00040983,2022-03-13,80.06,111.02,113.0,,,,
USC00040983,2022-03-14,82.94,111.02,113.0,,,,
USC00040983,2022-03-15,87.98,111.02,113.0,,,,
USC00040983,2022-03-16,89.06,111.02,113.0,,,,
USC00040983,2022-03-17,84.92,111.02,113.0,,,,
USC00040983,2022-03-18,84.92,111.02,113.0,,,,
USC00040983,2022-03-19,84.92,111.02,113.0,,,,
USC00040983,2022-03-20,75.02,111.02,113.0,,,,
USC00040983,2022-03-21,82.94,111.02,113.0,,,,
USC00040983,2022-03-22,87.08,111.02,113.0,,,,
USC00040983,2022-03-23,82.04,111.02,113.0,,,,
USC00040983,2022-03-24,89.06,111.02,113.0,,,,
USC00040983,2022-03-25,93.92,111.02,113.0,,,,
USC00040983,2022-03-26,93.02,111.02,113.0,,,,
USC00040983,2022-03-27,91.94,111.02,113.0,,,,
USC00040983,2022-03-28,84.92,111.02,113.0,,,,
USC00040983,2022-03-29,73.04,111.02,113.0,,,,
USC00040983,2022-03-30,84.02,111.02,113.0,,,,
USC00040983,2022-03-31,82.94,111.02,113.0,,,,
USC00040983,2022-04-01,82.94,111.02,113.0,,,,
USC00040983,2022-04-02,82.94,111.02,113.0,,,,
USC00040983,2022-04-03,84.92,111.02,113.0,,,,
USC00040983,2022-04-04,89.06,111.02,113.0,,,,
USC00040983,2022-04-05,91.04,111.02,113.0,,,,
USC00040983,2022-04-06,91.94,111.02,113.0,,,,
USC00040983,2022-04-07,93.92,111.02,113.0,,,,
USC00040983,2022-04-08,96.08,111.02,113.0,,,,
USC00040983,2022-04-09,96.08,111.02,113.0,,,,
USC00040983,2022-04-10,91.94,111.02,113.0,,,,
USC00040983,2022-04-11,80.96,111.02,113.0,,,,
USC00040983,2022-04-12,77.0,111.02,113.0,,,,
USC00040983,2022-04-13,75.02,111.02,113.0,,,,
USC00040983,2022-04-14,84.92,111.02,113.0,,,,
USC00040983,2022-04-15,87.98,111.02,113.0,,,,
USC00040983,2022-04-16,84.02,111.02,113.0,,,,
USC00040983,2022-04-17,91.04,111.02,113.0,,,,
USC00040983,2022-04-18,96.98,111.02,113.0,,,,
USC00040983,2022-04-19,93.92,111.02,113.0,,,,
USC00040983,2022-04-20,82.94,111.02,113.0,,,,
USC00040983,2022-04-21,84.92,111.02,113.0,,,,
USC00040983,2022-04-22,80.96,111.02,113.0,,,,
USC00040983,2022-04-23,82.04,111.02,113.0,,,,
USC00040983,2022-04-24,84.92,111.02,113.0,,,,
USC00040983,2022-04-25,89.06,111.02,113.0,,,,
USC00040983,2022-04-26,93.92,111.02,113.0,,,,
USC00040983,2022-04-27,91.94,111.02,113.0,,,,
USC00040983,2022-04-28,87.98,111.02,113.0,,,,
USC00040983,2022-04-29,89.96,111.02,113.0,,,,
USC00040983,2022-04-30,96.08,111.02,113.0,,,,
USC00040983,2022-05-01,93.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-02,93.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-03,93.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-04,91.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-05,98.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-06,98.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-07,96.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-08,89.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-09,77.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-10,80.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-11,77.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-12,84.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-13,95.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-14,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-15,104.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-16,100.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-17,96.98,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-18,96.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-19,98.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-20,98.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-21,89.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-22,93.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-23,95.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-24,98.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-25,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-26,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-27,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-28,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-29,91.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-30,93.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-05-31,93.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-01,98.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-02,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-03,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-04,100.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-05,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-06,104.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-07,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-08,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-09,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-10,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-11,113.0,111.02,113.0,1.0,0.0,0.0,0.0
USC00040983,2022-06-12,111.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-13,98.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-14,100.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-15,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-16,107.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-17,100.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-18,91.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-19,95.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-20,100.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-21,104.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-22,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-23,107.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-24,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-25,109.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-26,109.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-27,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-28,111.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-29,111.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-06-30,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-01,109.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-02,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-03,98.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-04,100.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-05,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-06,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-07,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-08,107.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-09,109.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-10,111.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-11,114.08,111.02,113.0,1.0,0.0,1.0,0.0
USC00040983,2022-07-12,114.08,111.02,113.0,1.0,0.0,1.0,0.0
USC00040983,2022-07-13,109.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-14,107.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-15,111.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-16,113.0,111.02,113.0,1.0,0.0,0.0,0.0
USC00040983,2022-07-17,113.0,111.02,113.0,1.0,0.0,0.0,0.0
USC00040983,2022-07-18,109.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-19,111.92,111.02,113.0,1.0,1.0,0.0,0.0
USC00040983,2022-07-20,111.92,111.02,113.0,1.0,1.0,0.0,0.0
USC00040983,2022-07-21,111.92,111.02,113.0,1.0,1.0,0.0,0.0
USC00040983,2022-07-22,111.92,111.02,113.0,1.0,1.0,0.0,0.0
USC00040983,2022-07-23,111.92,111.02,113.0,1.0,1.0,0.0,0.0
USC00040983,2022-07-24,100.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-25,98.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-26,105.98,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-27,104.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-28,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-29,100.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-30,100.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-07-31,102.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-01,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-02,107.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-03,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-04,98.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-05,100.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-06,109.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-07,104.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-08,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-09,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-10,105.98,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-11,107.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-12,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-13,100.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-14,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-15,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-16,107.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-17,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-18,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-19,104.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-20,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-21,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-22,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-23,105.98,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-24,100.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-25,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-26,109.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-27,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-28,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-29,104.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-08-30,113.0,111.02,113.0,1.0,0.0,0.0,0.0
USC00040983,2022-08-31,111.92,111.02,113.0,1.0,0.0,0.0,0.0
USC00040983,2022-09-01,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-02,105.98,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-03,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-04,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-05,107.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-06,111.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-07,111.02,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-08,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-09,,111.02,113.0,,,,
USC00040983,2022-09-10,82.94,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-11,91.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-12,89.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-13,93.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-14,95.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-15,96.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-16,98.96,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-17,,111.02,113.0,,,,
USC00040983,2022-09-18,95.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-19,96.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-20,96.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-21,96.98,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-22,96.98,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-23,100.04,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-24,102.92,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-25,104.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-26,105.08,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-27,104.0,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-09-28,,111.02,113.0,,,,
USC00040983,2022-09-29,,111.02,113.0,,,,
USC00040983,2022-09-30,98.06,111.02,113.0,0.0,0.0,0.0,0.0
USC00040983,2022-10-01,96.98,111.02,113.0,,,,
USC00040983,2022-10-02,96.08,111.02,113.0,,,,
USC00040983,2022-10-03,96.08,111.02,113.0,,,,
USC00040983,2022-10-04,96.98,111.02,113.0,,,,
USC00040983,2022-10-05,96.98,111.02,113.0,,,,
USC00040983,2022-10-06,96.98,111.02,113.0,,,,
USC00040983,2022-10-07,93.92,111.02,113.0,,,,
USC00040983,2022-10-08,91.94,111.02,113.0,,,,
USC00040983,2022-10-09,91.04,111.02,113.0,,,,
USC00040983,2022-10-10,93.92,111.02,113.0,,,,
USC00040983,2022-10-11,93.92,111.02,113.0,,,,
USC00040983,2022-10-12,93.02,111.02,113.0,,,,
USC00040983,2022-10-13,95.0,111.02,113.0,,,,
USC00040983,2022-10-14,95.0,111.02,113.0,,,,
USC00040983,2022-10-15,93.92,111.02,113.0,,,,
USC00040983,2022-10-16,80.06,111.02,113.0,,,,
USC00040983,2022-10-17,86.0,111.02,113.0,,,,
USC00040983,2022-10-18,87.98,111.02,113.0,,,,
USC00040983,2022-10-19,87.98,111.02,113.0,,,,
USC00040983,2022-10-20,89.96,111.02,113.0,,,,
USC00040983,2022-10-21,91.04,111.02,113.0,,,,
USC00040983,2022-10-22,80.96,111.02,113.0,,,,
USC00040983,2022-10-23,77.0,111.02,113.0,,,,
USC00040983,2022-10-24,75.92,111.02,113.0,,,,
USC00040983,2022-10-25,77.0,111.02,113.0,,,,
USC00040983,2022-10-26,80.96,111.02,113.0,,,,
USC00040983,2022-10-27,80.96,111.02,113.0,,,,
USC00040983,2022-10-28,78.08,111.02,113.0,,,,
USC00040983,2022-10-29,82.94,111.02,113.0,,,,
USC00040983,2022-10-30,87.08,111.02,113.0,,,,
USC00040983,2022-10-31,84.02,111.02,113.0,,,,
USC00040983,2022-11-01,82.94,111.02,113.0,,,,
USC00040983,2022-11-02,75.92,111.02,113.0,,,,
USC00040983,2022-11-03,68.0,111.02,113.0,,,,
USC00040983,2022-11-04,69.08,111.02,113.0,,,,
USC00040983,2022-11-05,73.94,111.02,113.0,,,,
USC00040983,2022-11-06,75.02,111.02,113.0,,,,
USC00040983,2022-11-07,75.02,111.02,113.0,,,,
USC00040983,2022-11-08,71.06,111.02,113.0,,,,
USC00040983,2022-11-09,66.02,111.02,113.0,,,,
USC00040983,2022-11-10,69.98,111.02,113.0,,,,
USC00040983,2022-11-11,69.08,111.02,113.0,,,,
USC00040983,2022-11-12,69.98,111.02,113.0,,,,
USC00040983,2022-11-13,69.08,111.02,113.0,,,,
USC00040983,2022-11-14,69.08,111.02,113.0,,,,
USC00040983,2022-11-15,68.0,111.02,113.0,,,,
USC00040983,2022-11-16,71.06,111.02,113.0,,,,
USC00040983,2022-11-17,71.06,111.02,113.0,,,,
USC00040983,2022-11-18,71.96,111.02,113.0,,,,
USC00040983,2022-11-19,69.98,111.02,113.0,,,,
USC00040983,2022-11-20,73.04,111.02,113.0,,,,
USC00040983,2022-11-21,73.04,111.02,113.0,,,,
USC00040983,2022-11-22,71.96,111.02,113.0,,,,
USC00040983,2022-11-23,71.96,111.02,113.0,,,,
USC00040983,2022-11-24,75.02,111.02,113.0,,,,
USC00040983,2022-11-25,73.04,111.02,113.0,,,,
USC00040983,2022-11-26,69.98,111.02,113.0,,,,
USC00040983,2022-11-27,73.04,111.02,113.0,,,,
USC00040983,2022-11-28,71.06,111.02,113.0,,,,
USC00040983,2022-11-29,68.0,111.02,113.0,,,,
USC00040983,2022-11-30,66.92,111.02,113.0,,,,
USC00040983,2022-12-01,66.92,111.02,113.0,,,,
USC00040983,2022-12-02,66.02,111.02,113.0,,,,
USC00040983,2022-12-03,68.0,111.02,113.0,,,,
USC00040983,2022-12-04,69.98,111.02,113.0,,,,
USC00040983,2022-12-05,69.98,111.02,113.0,,,,
USC00040983,2022-12-06,66.02,111.02,113.0,,,,
USC00040983,2022-12-07,64.94,111.02,113.0,,,,
USC00040983,2022-12-08,64.94,111.02,113.0,,,,
USC00040983,2022-12-09,66.02,111.02,113.0,,,,
USC00040983,2022-12-10,66.02,111.02,113.0,,,,
USC00040983,2022-12-11,69.08,111.02,113.0,,,,
USC00040983,2022-12-12,57.92,111.02,113.0,,,,
USC00040983,2022-12-13,60.08,111.02,113.0,,,,
USC00040983,2022-12-14,62.06,111.02,113.0,,,,
USC00040983,2022-12-15,62.06,111.02,113.0,,,,
USC00040983,2022-12-16,62.06,111.02,113.0,,,,
USC00040983,2022-12-17,60.98,111.02,113.0,,,,
USC00040983,2022-12-18,62.96,111.02,113.0,,,,
USC00040983,2022-12-19,64.04,111.02,113.0,,,,
USC00040983,2022-12-20,66.02,111.02,113.0,,,,
USC00040983,2022-12-21,71.06,111.02,113.0,,,,
USC00040983,2022-12-22,71.06,111.02,113.0,,,,
USC00040983,2022-12-23,71.06,111.02,113.0,,,,
USC00040983,2022-12-24,77.0,111.02,113.0,,,,
USC00040983,2022-12-25,80.06,111.02,113.0,,,,
USC00040983,2022-12-26,80.96,111.02,113.0,,,,
USC00040983,2022-12-27,73.94,111.02,113.0,,,,
USC00040983,2022-12-28,71.96,111.02,113.0,,,,
USC00040983,2022-12-29,66.02,111.02,113.0,,,,
USC00040983,2022-12-30,68.0,111.02,113.0,,,,
USC00040983,2022-12-31,69.08,111.02,113.0,,,,
USC00040983,2023-01-01,64.94,111.02,113.0,,,,
USC00040983,2023-01-02,62.06,111.02,113.0,,,,
USC00040983,2023-01-03,66.02,111.02,113.0,,,,
USC00040983,2023-01-04,62.96,111.02,113.0,,,,
USC00040983,2023-01-05,66.02,111.02,113.0,,,,
USC00040983,2023-01-06,66.02,111.02,113.0,,,,
USC00040983,2023-01-07,68.0,111.02,113.0,,,,
USC00040983,2023-01-08,69.08,111.02,113.0,,,,
USC00040983,2023-01-09,68.0,111.02,113.0,,,,
USC00040983,2023-01-10,69.98,111.02,113.0,,,,
USC00040983,2023-01-11,64.94,111.02,113.0,,,,
USC00040983,2023-01-12,66.92,111.02,113.0,,,,
USC00040983,2023-01-13,71.96,111.02,113.0,,,,
USC00040983,2023-01-14,68.0,111.02,113.0,,,,
USC00040983,2023-01-15,60.08,111.02,113.0,,,,
USC00040983,2023-01-16,64.94,111.02,113.0,,,,
USC00040983,2023-01-17,59.0,111.02,113.0,,,,
USC00040983,2023-01-18,60.98,111.02,113.0,,,,
USC00040983,2023-01-19,62.96,111.02,113.0,,,,
USC00040983,2023-01-20,60.08,111.02,113.0,,,,
USC00040983,2023-01-21,60.98,111.02,113.0,,,,
USC00040983,2023-01-22,60.08,111.02,113.0,,,,
USC00040983,2023-01-23,60.98,111.02,113.0,,,,
USC00040983,2023-01-24,66.02,111.02,113.0,,,,
USC00040983,2023-01-25,66.92,111.02,113.0,,,,
USC00040983,2023-01-26,64.94,111.02,113.0,,,,
USC00040983,2023-01-27,64.94,111.02,113.0,,,,
USC00040983,2023-01-28,64.94,111.02,113.0,,,,
USC00040983,2023-01-29,64.04,111.02,113.0,,,,
USC00040983,2023-01-30,57.02,111.02,113.0,,,,
USC00040983,2023-01-31,60.98,111.02,113.0,,,,
USC00040983,2023-02-01,66.02,111.02,113.0,,,,
USC00040983,2023-02-02,69.08,111.02,113.0,,,,
USC00040983,2023-02-03,69.98,111.02,113.0,,,,
USC00040983,2023-02-04,73.94,111.02,113.0,,,,
USC00040983,2023-02-05,71.96,111.02,113.0,,,,
USC00040983,2023-02-06,71.06,111.02,113.0,,,,
USC00040983,2023-02-07,69.08,111.02,113.0,,,,
USC00040983,2023-02-08,71.06,111.02,113.0,,,,
USC00040983,2023-02-09,71.96,111.02,113.0,,,,
USC00040983,2023-02-10,71.06,111.02,113.0,,,,
USC00040983,2023-02-11,71.06,111.02,113.0,,,,
USC00040983,2023-02-12,66.02,111.02,113.0,,,,
USC00040983,2023-02-13,66.02,111.02,113.0,,,,
USC00040983,2023-02-14,60.98,111.02,113.0,,,,
USC00040983,2023-02-15,60.08,111.02,113.0,,,,
USC00040983,2023-02-16,59.0,111.02,113.0,,,,
USC00040983,2023-02-17,60.98,111.02,113.0,,,,
USC00040983,2023-02-18,68.0,111.02,113.0,,,,
USC00040983,2023-02-19,69.98,111.02,113.0,,,,
USC00040983,2023-02-20,75.02,111.02,113.0,,,,
USC00040983,2023-02-21,75.02,111.02,113.0,,,,
USC00040983,2023-02-22,55.04,111.02,113.0,,,,
USC00040983,2023-02-23,51.98,111.02,113.0,,,,
USC00040983,2023-02-24,57.02,111.02,113.0,,,,
USC00040983,2023-02-25,57.02,111.02,113.0,,,,
USC00040983,2023-02-26,57.02,111.02,113.0,,,,
USC00040983,2023-02-27,60.98,111.02,113.0,,,,
USC00040983,2023-02-28,59.0,111.02,113.0,,,,
USC00040983,2023-03-01,55.94,111.02,113.0,,,,
USC00040983,2023-03-02,68.0,111.02,113.0,,,,
USC00040983,2023-03-03,66.02,111.02,113.0,,,,
USC00040983,2023-03-04,64.04,111.02,113.0,,,,
USC00040983,2023-03-05,64.94,111.02,113.0,,,,
USC00040983,2023-03-06,66.02,111.02,113.0,,,,
USC00040983,2023-03-07,69.98,111.02,113.0,,,,
USC00040983,2023-03-08,73.04,111.02,113.0,,,,
USC00040983,2023-03-09,75.02,111.02,113.0,,,,
USC00040983,2023-03-10,75.02,111.02,113.0,,,,
USC00040983,2023-03-11,78.08,111.02,113.0,,,,
USC00040983,2023-03-12,78.08,111.02,113.0,,,,
USC00040983,2023-03-13,80.06,111.02,113.0,,,,
USC00040983,2023-03-14,75.92,111.02,113.0,,,,
USC00040983,2023-03-15,73.04,111.02,113.0,,,,
USC00040983,2023-03-16,71.96,111.02,113.0,,,,
USC00040983,2023-03-17,73.04,111.02,113.0,,,,
USC00040983,2023-03-18,73.04,111.02,113.0,,,,
USC00040983,2023-03-19,73.04,111.02,113.0,,,,
USC00040983,2023-03-20,69.98,111.02,113.0,,,,
USC00040983,2023-03-21,64.94,111.02,113.0,,,,
USC00040983,2023-03-22,62.06,111.02,113.0,,,,
USC00040983,2023-03-23,64.04,111.02,113.0,,,,
USC00040983,2023-03-24,69.98,111.02,113.0,,,,
USC00040983,2023-03-25,69.08,111.02,113.0,,,,
USC00040983,2023-03-26,71.06,111.02,113.0,,,,
USC00040983,2023-03-27,66.92,111.02,113.0,,,,
USC00040983,2023-03-28,78.98,111.02,113.0,,,,
USC00040983,2023-03-29,68.0,111.02,113.0,,,,
USC00040983,2023-03-30,59.0,111.02,113.0,,,,
USC00040983,2023-03-31,69.08,111.02,113.0,,,,
USC00040983,2023-04-01,78.98,111.02,113.0,,,,
USC00040983,2023-04-02,82.94,111.02,113.0,,,,
USC00040983,2023-04-03,66.02,111.02,113.0,,,,
USC00040983,2023-04-04,66.02,111.02,113.0,,,,
USC00040983,2023-04-05,69.08,111.02,113.0,,,,
USC00040983,2023-04-06,75.92,111.02,113.0,,,,
USC00040983,2023-04-07,82.94,111.02,113.0,,,,
USC00040983,2023-04-08,84.92,111.02,113.0,,,,
USC00040983,2023-04-09,87.98,111.02,113.0,,,,
USC00040983,2023-04-10,95.0,111.02,113.0,,,,
USC00040983,2023-04-11,95.0,111.02,113.0,,,,
USC00040983,2023-04-12,87.08,111.02,113.0,,,,
USC00040983,2023-04-13,82.04,111.02,113.0,,,,
USC00040983,2023-04-14,78.08,111.02,113.0,,,,
USC00040983,2023-04-15,82.94,111.02,113.0,,,,
USC00040983,2023-04-16,87.98,111.02,113.0,,,,
