month,agency,offense_code,source_rows,distinct_incidents,distinct_offense_ids
2024-03,OCEANSIDE,250,5,5,5
2024-03,OCEANSIDE,26A,21,21,21
2024-03,OCEANSIDE,26B,6,6,6
2024-03,OCEANSIDE,26F,19,19,19
2024-03,OCEANSIDE,280,4,4,4
2024-03,OCEANSIDE,290,95,95,95
2024-03,OCEANSIDE,35A,51,51,51
2024-03,OCEANSIDE,35B,37,37,37
2024-03,OCEANSIDE,370,1,1,1
2024-03,OCEANSIDE,520,6,6,6
2024-03,SAN DIEGO,09A,4,3,4
2024-03,SAN DIEGO,09B,1,1,1
2024-03,SAN DIEGO,100,23,22,23
2024-03,SAN DIEGO,11A,18,18,18
2024-03,SAN DIEGO,11B,2,2,2
2024-03,SAN DIEGO,11C,1,1,1
2024-03,SAN DIEGO,11D,25,24,25
2024-03,SAN DIEGO,120,92,92,92
2024-03,SAN DIEGO,13A,311,290,311
2024-03,SAN DIEGO,13B,553,518,553
2024-03,SAN DIEGO,13C,59,47,59
2024-03,SAN DIEGO,200,4,4,4
2024-03,SAN DIEGO,220,241,241,241
2024-03,SAN DIEGO,23A,3,3,3
2024-03,SAN DIEGO,23B,4,4,4
2024-03,SAN DIEGO,23C,177,177,177
2024-03,SAN DIEGO,23D,32,32,32
2024-03,SAN DIEGO,23F,416,416,416
2024-03,SAN DIEGO,23G,39,39,39
2024-03,SAN DIEGO,23H,755,755,755
2024-03,SAN DIEGO,240,903,458,458
2024-03,SAN DIEGO,250,11,11,11
2024-03,SAN DIEGO,26A,10,10,10
2024-03,SAN DIEGO,26B,13,13,13
2024-03,SAN DIEGO,26C,188,188,188
2024-03,SAN DIEGO,26F,18,18,18
2024-03,SAN DIEGO,270,4,4,4
2024-03,SAN DIEGO,280,41,41,41
2024-03,SAN DIEGO,290,569,569,569
2024-03,SAN DIEGO,35A,288,288,288
2024-03,SAN DIEGO,35B,207,207,207
2024-03,SAN DIEGO,36B,1,1,1
2024-03,SAN DIEGO,39A,1,1,1
2024-03,SAN DIEGO,40A,21,21,21
2024-03,SAN DIEGO,40B,5,5,5
2024-03,SAN DIEGO,520,91,91,91
2024-03,SAN DIEGO,64B,1,1,1
2024-03,SHERIFF,09A,1,1,1
2024-03,SHERIFF,09C,1,1,1
2024-03,SHERIFF,100,13,12,13
2024-03,SHERIFF,11A,5,5,5
2024-03,SHERIFF,11B,3,3,3
2024-03,SHERIFF,11C,1,1,1
2024-03,SHERIFF,11D,23,21,23
2024-03,SHERIFF,120,38,38,38
2024-03,SHERIFF,13A,210,184,210
2024-03,SHERIFF,13B,488,453,488
2024-03,SHERIFF,13C,47,37,47
2024-03,SHERIFF,200,4,4,4
2024-03,SHERIFF,220,109,109,109
2024-03,SHERIFF,23A,1,1,1
2024-03,SHERIFF,23B,3,3,3
2024-03,SHERIFF,23C,97,97,97
2024-03,SHERIFF,23D,36,36,36
2024-03,SHERIFF,23F,126,126,126
2024-03,SHERIFF,23G,37,37,37
2024-03,SHERIFF,23H,76,76,76
2024-03,SHERIFF,240,230,115,115
2024-03,SHERIFF,250,9,9,9
2024-03,SHERIFF,26A,18,18,18
2024-03,SHERIFF,26B,11,11,11
2024-03,SHERIFF,26C,5,5,5
2024-03,SHERIFF,26F,66,66,66
2024-03,SHERIFF,270,7,7,7
2024-03,SHERIFF,280,23,23,23
2024-03,SHERIFF,290,164,164,164
2024-03,SHERIFF,35A,380,380,380
2024-03,SHERIFF,35B,302,302,302
2024-03,SHERIFF,36B,2,2,2
2024-03,SHERIFF,370,1,1,1
2024-03,SHERIFF,40A,17,17,17
2024-03,SHERIFF,40B,1,1,1
2024-03,SHERIFF,520,73,73,73
2024-04,CARLSBAD,11A,1,1,1
2024-04,CARLSBAD,11C,1,1,1
2024-04,CARLSBAD,11D,4,4,4
2024-04,CARLSBAD,120,2,2,2
2024-04,CARLSBAD,13A,12,12,12
2024-04,CARLSBAD,13B,27,22,27
2024-04,CARLSBAD,13C,10,8,10
2024-04,CARLSBAD,200,1,1,1
2024-04,CARLSBAD,220,19,19,19
2024-04,CARLSBAD,23C,25,25,25
2024-04,CARLSBAD,23D,2,2,2
2024-04,CARLSBAD,23F,43,43,43
2024-04,CARLSBAD,23G,8,8,8
2024-04,CARLSBAD,23H,49,49,49
2024-04,CARLSBAD,240,16,8,8
2024-04,CARLSBAD,250,5,5,5
2024-04,CARLSBAD,26A,11,11,11
2024-04,CARLSBAD,26B,4,4,4
2024-04,CARLSBAD,26C,19,19,19
2024-04,CARLSBAD,26F,11,11,11
2024-04,CARLSBAD,26G,2,2,2
2024-04,CARLSBAD,280,4,4,4
2024-04,CARLSBAD,290,38,38,38
2024-04,CARLSBAD,35A,33,33,33
2024-04,CARLSBAD,35B,11,11,11
2024-04,CARLSBAD,40A,1,1,1
2024-04,CARLSBAD,520,4,4,4
2024-04,CHULA VISTA,09A,1,1,1
2024-04,CHULA VISTA,100,6,6,6
2024-04,CHULA VISTA,11B,1,1,1
2024-04,CHULA VISTA,11C,1,1,1
2024-04,CHULA VISTA,11D,3,3,3
2024-04,CHULA VISTA,120,18,18,18
2024-04,CHULA VISTA,13A,57,48,57
2024-04,CHULA VISTA,13B,77,71,77
2024-04,CHULA VISTA,13C,28,23,28
2024-04,CHULA VISTA,200,4,4,4
2024-04,CHULA VISTA,220,23,23,23
2024-04,CHULA VISTA,23B,1,1,1
2024-04,CHULA VISTA,23C,45,45,45
2024-04,CHULA VISTA,23D,26,26,26
2024-04,CHULA VISTA,23F,61,61,61
2024-04,CHULA VISTA,23G,15,15,15
2024-04,CHULA VISTA,23H,22,22,22
2024-04,CHULA VISTA,240,192,96,96
2024-04,CHULA VISTA,250,5,5,5
2024-04,CHULA VISTA,26A,9,9,9
2024-04,CHULA VISTA,26B,5,5,5
2024-04,CHULA VISTA,26C,2,2,2
2024-04,CHULA VISTA,26F,29,29,29
2024-04,CHULA VISTA,270,1,1,1
2024-04,CHULA VISTA,280,10,10,10
2024-04,CHULA VISTA,290,88,88,88
2024-04,CHULA VISTA,35A,62,62,62
2024-04,CHULA VISTA,35B,47,47,47
2024-04,CHULA VISTA,36B,2,2,2
2024-04,CHULA VISTA,370,1,1,1
2024-04,CHULA VISTA,520,14,14,14
2024-04,EL CAJON,100,3,3,3
2024-04,EL CAJON,11A,1,1,1
2024-04,EL CAJON,11C,1,1,1
2024-04,EL CAJON,11D,6,6,6
2024-04,EL CAJON,120,9,9,9
2024-04,EL CAJON,13A,33,32,33
2024-04,EL CAJON,13B,71,66,71
2024-04,EL CAJON,13C,11,9,11
2024-04,EL CAJON,200,3,3,3
2024-04,EL CAJON,220,11,11,11
2024-04,EL CAJON,23C,49,49,49
2024-04,EL CAJON,23D,5,5,5
2024-04,EL CAJON,23F,14,14,14
2024-04,EL CAJON,23G,9,9,9
2024-04,EL CAJON,23H,31,31,31
2024-04,EL CAJON,240,36,18,18
2024-04,EL CAJON,26A,2,2,2
2024-04,EL CAJON,26C,24,24,24
2024-04,EL CAJON,280,12,12,12
2024-04,EL CAJON,290,41,41,41
2024-04,EL CAJON,35A,59,59,59
2024-04,EL CAJON,35B,46,46,46
2024-04,EL CAJON,520,11,11,11
2024-04,ESCONDIDO,09A,1,1,1
2024-04,ESCONDIDO,100,3,3,3
2024-04,ESCONDIDO,11D,10,9,10
2024-04,ESCONDIDO,120,18,18,18
2024-04,ESCONDIDO,13A,40,35,40
2024-04,ESCONDIDO,13B,76,68,76
2024-04,ESCONDIDO,13C,20,10,20
2024-04,ESCONDIDO,200,3,3,3
2024-04,ESCONDIDO,220,27,27,27
2024-04,ESCONDIDO,23A,1,1,1
2024-04,ESCONDIDO,23C,40,40,40
2024-04,ESCONDIDO,23D,3,3,3
2024-04,ESCONDIDO,23F,37,37,37
2024-04,ESCONDIDO,23G,11,11,11
2024-04,ESCONDIDO,23H,44,44,44
2024-04,ESCONDIDO,240,44,22,22
2024-04,ESCONDIDO,250,2,2,2
2024-04,ESCONDIDO,26A,1,1,1
2024-04,ESCONDIDO,26C,14,14,14
2024-04,ESCONDIDO,26F,6,6,6
2024-04,ESCONDIDO,270,1,1,1
2024-04,ESCONDIDO,280,3,3,3
2024-04,ESCONDIDO,290,50,50,50
2024-04,ESCONDIDO,35A,98,98,98
2024-04,ESCONDIDO,35B,41,41,41
2024-04,ESCONDIDO,370,2,2,2
2024-04,ESCONDIDO,520,13,13,13
2024-04,HARBOR POLICE,100,2,2,2
2024-04,HARBOR POLICE,11D,1,1,1
2024-04,HARBOR POLICE,13A,8,8,8
2024-04,HARBOR POLICE,13B,10,9,10
2024-04,HARBOR POLICE,13C,4,3,4
2024-04,HARBOR POLICE,220,5,5,5
2024-04,HARBOR POLICE,23D,3,3,3
2024-04,HARBOR POLICE,23F,7,7,7
2024-04,HARBOR POLICE,23H,18,18,18
2024-04,HARBOR POLICE,240,14,7,7
2024-04,HARBOR POLICE,250,1,1,1
2024-04,HARBOR POLICE,26A,1,1,1
2024-04,HARBOR POLICE,26B,1,1,1
2024-04,HARBOR POLICE,26F,3,3,3
2024-04,HARBOR POLICE,280,4,4,4
2024-04,HARBOR POLICE,290,16,16,16
2024-04,HARBOR POLICE,35A,16,16,16
2024-04,HARBOR POLICE,35B,8,8,8
2024-04,HARBOR POLICE,520,6,6,6
2024-04,LA MESA,09A,1,1,1
2024-04,LA MESA,11A,1,1,1
2024-04,LA MESA,11D,1,1,1
2024-04,LA MESA,120,7,7,7
2024-04,LA MESA,13A,22,22,22
2024-04,LA MESA,13B,42,34,42
2024-04,LA MESA,13C,8,8,8
2024-04,LA MESA,210,1,1,1
2024-04,LA MESA,220,13,13,13
2024-04,LA MESA,23A,1,1,1
2024-04,LA MESA,23B,1,1,1
2024-04,LA MESA,23C,11,11,11
2024-04,LA MESA,23D,1,1,1
2024-04,LA MESA,23F,16,16,16
2024-04,LA MESA,23G,6,6,6
2024-04,LA MESA,23H,11,11,11
2024-04,LA MESA,240,32,16,16
2024-04,LA MESA,250,4,4,4
2024-04,LA MESA,26A,1,1,1
2024-04,LA MESA,26C,2,2,2
2024-04,LA MESA,26F,16,16,16
2024-04,LA MESA,280,4,4,4
2024-04,LA MESA,290,13,13,13
2024-04,LA MESA,35A,15,15,15
2024-04,LA MESA,35B,11,11,11
2024-04,LA MESA,370,1,1,1
2024-04,LA MESA,520,7,7,7
2024-04,NATIONAL CITY,100,2,2,2
2024-04,NATIONAL CITY,11A,2,2,2
2024-04,NATIONAL CITY,11D,1,1,1
2024-04,NATIONAL CITY,120,8,8,8
2024-04,NATIONAL CITY,13A,17,17,17
2024-04,NATIONAL CITY,13B,37,33,37
2024-04,NATIONAL CITY,13C,11,6,11
2024-04,NATIONAL CITY,220,11,11,11
2024-04,NATIONAL CITY,23B,2,2,2
2024-04,NATIONAL CITY,23C,19,19,19
2024-04,NATIONAL CITY,23D,8,8,8
2024-04,NATIONAL CITY,23F,23,23,23
2024-04,NATIONAL CITY,23H,9,9,9
2024-04,NATIONAL CITY,240,76,38,38
2024-04,NATIONAL CITY,26A,1,1,1
2024-04,NATIONAL CITY,26B,2,2,2
2024-04,NATIONAL CITY,26F,1,1,1
2024-04,NATIONAL CITY,270,1,1,1
2024-04,NATIONAL CITY,290,32,32,32
2024-04,NATIONAL CITY,35A,15,15,15
2024-04,NATIONAL CITY,35B,5,5,5
2024-04,NATIONAL CITY,40A,7,7,7
2024-04,NATIONAL CITY,40B,2,2,2
2024-04,NATIONAL CITY,520,10,10,10
2024-04,OCEANSIDE,100,1,1,1
2024-04,OCEANSIDE,11A,2,2,2
2024-04,OCEANSIDE,11D,7,6,7
2024-04,OCEANSIDE,120,9,9,9
2024-04,OCEANSIDE,13A,33,30,33
2024-04,OCEANSIDE,13B,83,74,83
2024-04,OCEANSIDE,13C,21,16,21
2024-04,OCEANSIDE,200,1,1,1
2024-04,OCEANSIDE,220,31,31,31
2024-04,OCEANSIDE,23C,37,37,37
2024-04,OCEANSIDE,23D,13,13,13
2024-04,OCEANSIDE,23F,44,44,44
2024-04,OCEANSIDE,23G,11,11,11
2024-04,OCEANSIDE,23H,53,53,53
2024-04,OCEANSIDE,240,66,33,33
2024-04,OCEANSIDE,250,3,3,3
2024-04,OCEANSIDE,26A,19,19,19
2024-04,OCEANSIDE,26B,13,13,13
2024-04,OCEANSIDE,26F,17,17,17
2024-04,OCEANSIDE,26G,1,1,1
2024-04,OCEANSIDE,270,1,1,1
2024-04,OCEANSIDE,280,3,3,3
2024-04,OCEANSIDE,290,105,105,105
2024-04,OCEANSIDE,35A,37,37,37
2024-04,OCEANSIDE,35B,22,22,22
2024-04,OCEANSIDE,370,1,1,1
2024-04,OCEANSIDE,520,8,8,8
2024-04,SAN DIEGO,09A,3,3,3
2024-04,SAN DIEGO,09B,1,1,1
2024-04,SAN DIEGO,100,18,17,18
2024-04,SAN DIEGO,11A,20,20,20
2024-04,SAN DIEGO,11B,6,6,6
2024-04,SAN DIEGO,11C,4,4,4
2024-04,SAN DIEGO,11D,33,27,33
2024-04,SAN DIEGO,120,87,87,87
2024-04,SAN DIEGO,13A,338,298,338
2024-04,SAN DIEGO,13B,560,535,560
2024-04,SAN DIEGO,13C,65,54,65
2024-04,SAN DIEGO,200,13,13,13
2024-04,SAN DIEGO,210,1,1,1
2024-04,SAN DIEGO,220,207,207,207
2024-04,SAN DIEGO,23A,9,9,9
2024-04,SAN DIEGO,23B,9,9,9
2024-04,SAN DIEGO,23C,252,252,252
2024-04,SAN DIEGO,23D,26,26,26
2024-04,SAN DIEGO,23F,517,517,517
2024-04,SAN DIEGO,23G,93,93,93
2024-04,SAN DIEGO,23H,565,565,565
2024-04,SAN DIEGO,240,889,450,450
2024-04,SAN DIEGO,250,15,15,15
2024-04,SAN DIEGO,26A,23,23,23
2024-04,SAN DIEGO,26B,10,10,10
2024-04,SAN DIEGO,26C,153,153,153
2024-04,SAN DIEGO,26F,25,25,25
2024-04,SAN DIEGO,26G,1,1,1
2024-04,SAN DIEGO,270,4,4,4
2024-04,SAN DIEGO,280,30,30,30
2024-04,SAN DIEGO,290,605,605,605
2024-04,SAN DIEGO,35A,282,282,282
2024-04,SAN DIEGO,35B,203,203,203
2024-04,SAN DIEGO,36B,4,4,4
2024-04,SAN DIEGO,370,1,1,1
2024-04,SAN DIEGO,40A,2,2,2
2024-04,SAN DIEGO,40B,2,2,2
2024-04,SAN DIEGO,520,86,86,86
2024-04,SHERIFF,09A,1,1,1
2024-04,SHERIFF,100,11,10,11
2024-04,SHERIFF,11A,4,4,4
2024-04,SHERIFF,11B,1,1,1
2024-04,SHERIFF,11C,2,2,2
2024-04,SHERIFF,11D,15,14,15
2024-04,SHERIFF,120,28,28,28
2024-04,SHERIFF,13A,214,187,214
2024-04,SHERIFF,13B,479,448,479
2024-04,SHERIFF,13C,46,36,46
2024-04,SHERIFF,200,7,7,7
2024-04,SHERIFF,220,92,92,92
2024-04,SHERIFF,23A,2,2,2
2024-04,SHERIFF,23B,1,1,1
2024-04,SHERIFF,23C,122,122,122
2024-04,SHERIFF,23D,31,31,31
2024-04,SHERIFF,23F,130,130,130
2024-04,SHERIFF,23G,47,47,47
2024-04,SHERIFF,23H,63,63,63
2024-04,SHERIFF,240,232,118,118
2024-04,SHERIFF,250,9,9,9
2024-04,SHERIFF,26A,25,25,25
2024-04,SHERIFF,26B,6,6,6
2024-04,SHERIFF,26C,14,14,14
2024-04,SHERIFF,26F,74,74,74
2024-04,SHERIFF,26G,1,1,1
2024-04,SHERIFF,270,4,4,4
2024-04,SHERIFF,280,33,33,33
2024-04,SHERIFF,290,177,177,177
2024-04,SHERIFF,35A,389,389,389
2024-04,SHERIFF,35B,325,325,325
2024-04,SHERIFF,36B,1,1,1
2024-04,SHERIFF,370,3,3,3
2024-04,SHERIFF,40A,10,10,10
2024-04,SHERIFF,520,67,67,67
2024-05,CARLSBAD,11C,1,1,1
2024-05,CARLSBAD,120,2,2,2
2024-05,CARLSBAD,13A,16,13,16
2024-05,CARLSBAD,13B,48,43,48
2024-05,CARLSBAD,13C,14,13,14
2024-05,CARLSBAD,200,1,1,1
2024-05,CARLSBAD,220,13,13,13
2024-05,CARLSBAD,23C,19,19,19
2024-05,CARLSBAD,23D,1,1,1
2024-05,CARLSBAD,23F,36,36,36
2024-05,CARLSBAD,23H,48,48,48
2024-05,CARLSBAD,240,23,12,12
2024-05,CARLSBAD,250,5,5,5
2024-05,CARLSBAD,26A,18,18,18
2024-05,CARLSBAD,26B,5,5,5
2024-05,CARLSBAD,26C,13,13,13
2024-05,CARLSBAD,26F,17,17,17
2024-05,CARLSBAD,280,3,3,3
2024-05,CARLSBAD,290,51,51,51
2024-05,CARLSBAD,35A,35,35,35
2024-05,CARLSBAD,35B,20,20,20
2024-05,CARLSBAD,370,2,2,2
2024-05,CARLSBAD,40A,1,1,1
2024-05,CARLSBAD,40B,1,1,1
2024-05,CARLSBAD,520,6,6,6
2024-05,CHULA VISTA,100,9,8,9
2024-05,CHULA VISTA,11A,2,2,2
2024-05,CHULA VISTA,11C,1,1,1
2024-05,CHULA VISTA,11D,4,4,4
2024-05,CHULA VISTA,120,16,16,16
2024-05,CHULA VISTA,13A,58,55,58
2024-05,CHULA VISTA,13B,106,99,106
2024-05,CHULA VISTA,13C,28,22,28
2024-05,CHULA VISTA,200,2,2,2
2024-05,CHULA VISTA,220,34,34,34
2024-05,CHULA VISTA,23C,44,44,44
2024-05,CHULA VISTA,23D,34,34,34
2024-05,CHULA VISTA,23F,54,54,54
2024-05,CHULA VISTA,23G,14,14,14
2024-05,CHULA VISTA,23H,23,23,23
2024-05,CHULA VISTA,240,124,62,62
2024-05,CHULA VISTA,250,7,7,7
2024-05,CHULA VISTA,26A,16,16,16
2024-05,CHULA VISTA,26B,8,8,8
2024-05,CHULA VISTA,26F,23,23,23
2024-05,CHULA VISTA,270,1,1,1
2024-05,CHULA VISTA,280,14,14,14
2024-05,CHULA VISTA,290,78,78,78
2024-05,CHULA VISTA,35A,58,58,58
2024-05,CHULA VISTA,35B,43,43,43
2024-05,CHULA VISTA,36B,1,1,1
2024-05,CHULA VISTA,520,21,21,21
2024-05,CHULA VISTA,720,1,1,1
2024-05,EL CAJON,100,6,6,6
2024-05,EL CAJON,11A,5,5,5
2024-05,EL CAJON,11B,4,4,4
2024-05,EL CAJON,11C,1,1,1
2024-05,EL CAJON,11D,9,7,9
2024-05,EL CAJON,120,11,11,11
2024-05,EL CAJON,13A,23,21,23
2024-05,EL CAJON,13B,42,39,42
2024-05,EL CAJON,13C,8,8,8
2024-05,EL CAJON,200,1,1,1
2024-05,EL CAJON,220,12,12,12
2024-05,EL CAJON,23B,1,1,1
2024-05,EL CAJON,23C,47,47,47
2024-05,EL CAJON,23D,3,3,3
2024-05,EL CAJON,23F,32,32,32
2024-05,EL CAJON,23G,4,4,4
2024-05,EL CAJON,23H,41,41,41
2024-05,EL CAJON,240,46,23,23
2024-05,EL CAJON,250,3,3,3
2024-05,EL CAJON,26B,2,2,2
2024-05,EL CAJON,26C,17,17,17
2024-05,EL CAJON,270,2,2,2
2024-05,EL CAJON,280,12,12,12
2024-05,EL CAJON,290,51,51,51
2024-05,EL CAJON,35A,79,79,79
2024-05,EL CAJON,35B,51,51,51
2024-05,EL CAJON,520,12,12,12
2024-05,ESCONDIDO,100,4,4,4
2024-05,ESCONDIDO,11A,2,2,2
2024-05,ESCONDIDO,11B,1,1,1
2024-05,ESCONDIDO,11C,1,1,1
2024-05,ESCONDIDO,11D,3,3,3
2024-05,ESCONDIDO,120,11,11,11
2024-05,ESCONDIDO,13A,37,33,37
2024-05,ESCONDIDO,13B,72,64,72
2024-05,ESCONDIDO,13C,5,5,5
2024-05,ESCONDIDO,200,2,2,2
2024-05,ESCONDIDO,220,36,36,36
2024-05,ESCONDIDO,23A,1,1,1
2024-05,ESCONDIDO,23C,47,47,47
2024-05,ESCONDIDO,23D,12,12,12
2024-05,ESCONDIDO,23F,32,32,32
2024-05,ESCONDIDO,23G,3,3,3
2024-05,ESCONDIDO,23H,32,32,32
2024-05,ESCONDIDO,240,72,36,36
2024-05,ESCONDIDO,250,3,3,3
2024-05,ESCONDIDO,26A,6,6,6
2024-05,ESCONDIDO,26B,1,1,1
2024-05,ESCONDIDO,26C,11,11,11
2024-05,ESCONDIDO,26F,15,15,15
2024-05,ESCONDIDO,270,1,1,1
2024-05,ESCONDIDO,280,5,5,5
2024-05,ESCONDIDO,290,51,51,51
2024-05,ESCONDIDO,35A,91,91,91
2024-05,ESCONDIDO,35B,46,46,46
2024-05,ESCONDIDO,370,1,1,1
2024-05,ESCONDIDO,520,13,13,13
2024-05,HARBOR POLICE,100,1,1,1
2024-05,HARBOR POLICE,13A,12,8,12
2024-05,HARBOR POLICE,13B,20,18,20
2024-05,HARBOR POLICE,13C,3,3,3
2024-05,HARBOR POLICE,220,1,1,1
2024-05,HARBOR POLICE,23A,2,2,2
2024-05,HARBOR POLICE,23C,3,3,3
2024-05,HARBOR POLICE,23D,3,3,3
2024-05,HARBOR POLICE,23F,5,5,5
2024-05,HARBOR POLICE,23G,2,2,2
2024-05,HARBOR POLICE,23H,18,18,18
2024-05,HARBOR POLICE,240,12,6,6
2024-05,HARBOR POLICE,26B,2,2,2
2024-05,HARBOR POLICE,26C,1,1,1
2024-05,HARBOR POLICE,26F,1,1,1
2024-05,HARBOR POLICE,280,1,1,1
2024-05,HARBOR POLICE,290,14,14,14
2024-05,HARBOR POLICE,35A,21,21,21
2024-05,HARBOR POLICE,35B,10,10,10
2024-05,HARBOR POLICE,510,1,1,1
2024-05,HARBOR POLICE,520,6,6,6
2024-05,LA MESA,100,3,3,3
2024-05,LA MESA,120,3,3,3
2024-05,LA MESA,13A,13,13,13
2024-05,LA MESA,13B,32,30,32
2024-05,LA MESA,13C,3,3,3
2024-05,LA MESA,220,7,7,7
2024-05,LA MESA,23A,1,1,1
2024-05,LA MESA,23C,17,17,17
2024-05,LA MESA,23D,5,5,5
2024-05,LA MESA,23F,18,18,18
2024-05,LA MESA,23G,9,9,9
2024-05,LA MESA,23H,8,8,8
2024-05,LA MESA,240,20,10,10
2024-05,LA MESA,250,7,7,7
2024-05,LA MESA,26A,8,8,8
2024-05,LA MESA,26C,3,3,3
2024-05,LA MESA,26F,11,11,11
2024-05,LA MESA,280,3,3,3
2024-05,LA MESA,290,23,23,23
2024-05,LA MESA,35A,22,22,22
2024-05,LA MESA,35B,21,21,21
2024-05,LA MESA,520,5,5,5
2024-05,NATIONAL CITY,09A,1,1,1
2024-05,NATIONAL CITY,100,4,3,4
2024-05,NATIONAL CITY,11A,1,1,1
2024-05,NATIONAL CITY,11D,5,5,5
2024-05,NATIONAL CITY,120,11,11,11
2024-05,NATIONAL CITY,13A,29,22,29
2024-05,NATIONAL CITY,13B,45,39,45
2024-05,NATIONAL CITY,13C,7,6,7
2024-05,NATIONAL CITY,200,1,1,1
2024-05,NATIONAL CITY,220,12,12,12
2024-05,NATIONAL CITY,23C,14,14,14
2024-05,NATIONAL CITY,23D,1,1,1
2024-05,NATIONAL CITY,23F,17,17,17
2024-05,NATIONAL CITY,23H,9,9,9
2024-05,NATIONAL CITY,240,51,26,26
2024-05,NATIONAL CITY,250,1,1,1
2024-05,NATIONAL CITY,26A,1,1,1
2024-05,NATIONAL CITY,26B,3,3,3
2024-05,NATIONAL CITY,26C,2,2,2
2024-05,NATIONAL CITY,26F,2,2,2
2024-05,NATIONAL CITY,270,1,1,1
2024-05,NATIONAL CITY,280,5,5,5
2024-05,NATIONAL CITY,290,33,33,33
2024-05,NATIONAL CITY,35A,6,6,6
2024-05,NATIONAL CITY,35B,2,2,2
2024-05,NATIONAL CITY,36B,1,1,1
2024-05,NATIONAL CITY,40A,1,1,1
2024-05,NATIONAL CITY,520,8,8,8
2024-05,OCEANSIDE,100,4,4,4
2024-05,OCEANSIDE,11A,2,2,2
2024-05,OCEANSIDE,11C,1,1,1
2024-05,OCEANSIDE,11D,4,4,4
2024-05,OCEANSIDE,120,20,20,20
2024-05,OCEANSIDE,13A,63,56,63
2024-05,OCEANSIDE,13B,120,106,120
2024-05,OCEANSIDE,13C,16,11,16
2024-05,OCEANSIDE,200,4,4,4
2024-05,OCEANSIDE,220,38,38,38
2024-05,OCEANSIDE,23A,3,3,3
2024-05,OCEANSIDE,23B,1,1,1
2024-05,OCEANSIDE,23C,35,35,35
2024-05,OCEANSIDE,23D,11,11,11
2024-05,OCEANSIDE,23F,56,56,56
2024-05,OCEANSIDE,23G,18,18,18
2024-05,OCEANSIDE,23H,67,67,67
2024-05,OCEANSIDE,240,56,28,28
2024-05,OCEANSIDE,250,14,14,14
2024-05,OCEANSIDE,26A,13,13,13
2024-05,OCEANSIDE,26B,9,9,9
2024-05,OCEANSIDE,26C,5,5,5
2024-05,OCEANSIDE,26F,10,10,10
2024-05,OCEANSIDE,270,1,1,1
2024-05,OCEANSIDE,280,9,9,9
2024-05,OCEANSIDE,290,121,121,121
2024-05,OCEANSIDE,35A,44,44,44
2024-05,OCEANSIDE,35B,31,31,31
2024-05,OCEANSIDE,520,16,16,16
2024-05,SAN DIEGO,09B,2,2,2
2024-05,SAN DIEGO,100,16,15,16
2024-05,SAN DIEGO,11A,20,20,20
2024-05,SAN DIEGO,11B,6,6,6
2024-05,SAN DIEGO,11C,2,2,2
2024-05,SAN DIEGO,11D,22,22,22
2024-05,SAN DIEGO,120,98,98,98
2024-05,SAN DIEGO,13A,352,323,352
2024-05,SAN DIEGO,13B,601,574,601
2024-05,SAN DIEGO,13C,94,80,94
2024-05,SAN DIEGO,200,14,14,14
2024-05,SAN DIEGO,210,1,1,1
2024-05,SAN DIEGO,220,213,213,213
2024-05,SAN DIEGO,23A,6,6,6
2024-05,SAN DIEGO,23B,12,12,12
2024-05,SAN DIEGO,23C,265,265,265
2024-05,SAN DIEGO,23D,21,21,21
2024-05,SAN DIEGO,23E,1,1,1
2024-05,SAN DIEGO,23F,511,511,511
2024-05,SAN DIEGO,23G,60,60,60
2024-05,SAN DIEGO,23H,596,596,596
2024-05,SAN DIEGO,240,1100,558,558
2024-05,SAN DIEGO,250,22,22,22
2024-05,SAN DIEGO,26A,28,28,28
2024-05,SAN DIEGO,26B,20,20,20
2024-05,SAN DIEGO,26C,136,136,136
2024-05,SAN DIEGO,26F,26,26,26
2024-05,SAN DIEGO,270,3,3,3
2024-05,SAN DIEGO,280,42,42,42
2024-05,SAN DIEGO,290,633,633,633
2024-05,SAN DIEGO,35A,307,307,307
2024-05,SAN DIEGO,35B,202,202,202
2024-05,SAN DIEGO,36B,2,2,2
2024-05,SAN DIEGO,370,1,1,1
2024-05,SAN DIEGO,40A,2,2,2
2024-05,SAN DIEGO,40B,1,1,1
2024-05,SAN DIEGO,520,89,89,89
2024-05,SHERIFF,09A,3,3,3
2024-05,SHERIFF,09C,1,1,1
2024-05,SHERIFF,100,9,9,9
2024-05,SHERIFF,11A,4,4,4
2024-05,SHERIFF,11B,3,3,3
2024-05,SHERIFF,11D,20,19,20
2024-05,SHERIFF,120,34,34,34
2024-05,SHERIFF,13A,229,199,229
2024-05,SHERIFF,13B,527,492,527
2024-05,SHERIFF,13C,35,30,35
2024-05,SHERIFF,200,6,6,6
2024-05,SHERIFF,210,1,1,1
2024-05,SHERIFF,220,99,99,99
2024-05,SHERIFF,23A,2,2,2
2024-05,SHERIFF,23B,2,2,2
2024-05,SHERIFF,23C,79,79,79
2024-05,SHERIFF,23D,26,26,26
2024-05,SHERIFF,23F,125,125,125
2024-05,SHERIFF,23G,38,38,38
2024-05,SHERIFF,23H,91,91,91
2024-05,SHERIFF,240,243,123,123
2024-05,SHERIFF,250,11,11,11
2024-05,SHERIFF,26A,29,29,29
2024-05,SHERIFF,26B,8,8,8
2024-05,SHERIFF,26C,24,24,24
2024-05,SHERIFF,26F,51,51,51
